Time	Aircraft Simulation Roll Angle	Aircraft Simulation Pitch Angle	Aircraft Simulation Heading Angle	Aircraft Simulation Angle Of Attack_Deg	Aircraft Simulation Angle Of Sideslip_Deg	Aircraft Simulation Roll Rate	Aircraft Simulation Pitch Rate	Aircraft Simulation Yaw Rate	Aircraft Simulation Angular Velocity X	Aircraft Simulation Angular Velocity Y	Aircraft Simulation Angular Velocity Z	Aircraft Simulation Position X	Aircraft Simulation Position Y	Aircraft Simulation Position Z	Aircraft Simulation Global Velocity X	Aircraft Simulation Global Velocity Y	Aircraft Simulation Global Velocity Z	Aircraft Simulation Local Velocity X	Aircraft Simulation Local Velocity Y	Aircraft Simulation Local Velocity Z	Aircraft Simulation Airspeed	Aircraft Simulation Ground Speed	Aircraft Simulation Acceleration X	Aircraft Simulation Acceleration Y	Aircraft Simulation Acceleration Z	Aircraft Simulation Local Acceleration X	Aircraft Simulation Local Acceleration Y	Aircraft Simulation Local Acceleration Z	Aircraft Simulation Imu Acceleration X	Aircraft Simulation Imu Acceleration Y	Aircraft Simulation Imu Acceleration Z	Aircraft Simulation Altitude	Aircraft Simulation Time	Aircraft Simulation Net Global Force X	Aircraft Simulation Net Global Force Y	Aircraft Simulation Net Global Force Z	Aircraft Simulation Net Global Moment X	Aircraft Simulation Net Global Moment Y	Aircraft Simulation Net Global Moment Z	Electronic Speed Controller Input Value	Fin Input Value	Port Aileron Input Value	Port Flap Input Value	Propeller Total Thrust	Propeller Advance Ratio	Propeller Thrust Coefficient	Propeller Torque Coefficient	Propeller Propulsive Efficiency	Propeller Rps	Starboard Aileron Input Value	Starboard Flap Input Value	Tailplane Input Value
3.9	-0.002977785	125.1532	11.32926	-7.275957E-09	-0.001869921	0.03572992	1.327778E-13	0.1021118	-1.637588E-13	10.10205	0	-2.10731E-13	4.949456E-05	-1.36462E-12	-4.949456E-05	-1.36462E-12	2.10731E-13	-9.777651E-16	50.00027	-0.0001783967	0	-3.352761E-08	-6.798655E-08	-1.168982E-22	-3.340638E-08	-6.80462E-08	15.75193	7.580417E-08	0	2.421439E-05	6.263144E-05	1.23153E-19	2.410271E-05	6.267449E-05	-2.273363E-14	9.810009	0.01754789	50.00027	3.9	-1	0	-9.844552E-13	-1	-1.196559	18.84781	-12.90226	0.582891	-66.39865	2.52147	9.844552E-13	-1	0.1021118
4	-0.0003227146	125.0379	11.33008	-1.455191E-08	0.003432292	0.03616092	9.377152E-13	0.0949707	-3.05773E-15	10.09545	0	1.16671E-11	-0.0007357728	1.93515E-14	0.0007357728	1.93515E-14	-1.16671E-11	-2.202637E-15	50.00026	-0.0001658946	2.842171E-14	4.135072E-07	1.013279E-06	2.84217E-14	4.11827E-07	1.013963E-06	15.75237	1.094405E-06	1.421085E-11	-2.421439E-05	-6.030313E-05	1.421085E-11	-2.411439E-05	-6.034319E-05	1.40503E-11	9.809963	0.01620076	50.00026	4	-1	0	3.992396E-13	-1	-1.192293	18.6056	-12.52436	0.5751085	-64.48664	2.554661	-3.992396E-13	-1	0.09506226
4.1	-0.002873836	125.101	11.3287	0	-0.001881602	0.03572178	6.992736E-13	0.09921265	-8.927359E-14	10.09877	0	8.527287E-12	0.0007134252	-4.399925E-13	-0.0007134252	-4.399925E-13	-8.527287E-12	2.01488E-15	50.00027	-0.0001732856	0	-4.023314E-07	-9.825453E-07	3.358613E-21	-4.006296E-07	-9.832404E-07	15.75202	1.061728E-06	5.684342E-11	1.862645E-06	1.117587E-05	5.684342E-11	1.843292E-06	1.117908E-05	5.672369E-11	9.809988	0.01699631	50.00027	4.1	-1	0	1.111559E-12	-1	-1.196151	18.84755	-12.90057	0.5829633	-66.38082	2.521204	-1.111559E-12	-1	0.09912109
4.2	-0.0004379246	125.1233	11.33262	1.877197E-06	0.003442144	0.03615773	6.542619E-14	0.1006775	8.250461E-16	10.10099	0	-2.941243E-12	-0.000528733	-2.325423E-13	0.000528733	-2.325423E-13	2.941243E-12	-2.713197E-15	50.00027	-0.0001758486	-2.842171E-14	3.017485E-07	7.278286E-07	-2.842171E-14	3.00469E-07	7.283577E-07	15.75206	7.879001E-07	-1.421085E-11	1.490116E-05	2.374872E-05	-1.421085E-11	1.48594E-05	2.377487E-05	-1.422206E-11	9.81	0.01726356	50.00027	4.2	-1	0	-4.017004E-13	-1	-1.192043	18.60382	-12.52345	0.5751629	-64.46962	2.554487	4.017004E-13	-1	0.1007385
4.3	-0.002765127	125.0745	11.32696	0	-0.001870328	0.03572713	3.093888E-13	0.09707642	-1.750336E-14	10.0972	0	1.421089E-14	-0.0001796229	2.504863E-17	0.0001796229	2.504863E-17	-1.421089E-14	1.039298E-15	50.00026	-0.0001695752	-2.273737E-13	1.005828E-07	2.472661E-07	-2.273737E-13	1.001637E-07	2.474362E-07	15.75221	2.669409E-07	-1.705302E-10	-5.587935E-06	-1.67638E-05	-1.705302E-10	-5.559523E-06	-1.677325E-05	-1.705832E-10	9.80998	0.0166051	50.00026	4.3	-1	0	5.260043E-13	-1	-1.196577	18.85319	-12.90665	0.5829372	-66.43494	2.52106	-5.260043E-13	-1	0.09710693
4.4	-0.0005657023	125.0894	11.33111	7.275957E-09	0.003419773	0.03617823	1.642794E-12	0.09710693	6.109092E-14	10.09715	0	1.111959E-11	-5.500001E-05	2.462242E-13	5.500001E-05	2.462242E-13	-1.111959E-11	-4.58641E-16	50.00026	-0.000169605	1.421085E-14	3.352761E-08	7.543713E-08	1.421085E-14	3.339969E-08	7.549385E-08	15.7522	8.255217E-08	0	5.587935E-06	1.396984E-06	-1.616396E-19	5.585559E-06	1.406454E-06	-2.812738E-13	9.809992	0.01663015	50.00026	4.4	-1	0	4.62787E-13	-1	-1.192653	18.59705	-12.51559	0.57486	-64.43969	2.555941	-4.62787E-13	-1	0.09713745
4.5	-0.002639827	125.1538	11.33025	-7.275957E-09	-0.001827806	0.03571347	3.786585E-13	0.1025696	-8.024955E-14	10.10206	0	-5.521644E-14	0.0007544592	-9.096E-13	-0.0007544592	-9.096E-13	5.521644E-14	-1.722471E-16	50.00028	-0.0001791269	0	-4.246831E-07	-1.039356E-06	1.33862E-21	-4.22822E-07	-1.040115E-06	15.75184	1.122772E-06	0	2.607703E-05	6.332993E-05	-8.288832E-20	2.596363E-05	6.33765E-05	-6.483268E-14	9.81001	0.01762271	50.00028	4.5	-1	0	-3.786587E-13	-1	-1.196031	18.85802	-12.91204	0.5831616	-66.45414	2.519958	3.786587E-13	-1	0.102478
4.6	-0.0007007658	125.0456	11.32942	1.855369E-06	0.00337631	0.03617736	9.583103E-13	0.09558105	-4.593839E-14	10.09641	0	9.11701E-12	-0.001339663	-4.395178E-13	0.001339663	-4.395178E-13	-9.11701E-12	2.593131E-16	50.00026	-0.0001669228	2.842171E-14	7.487833E-07	1.84495E-06	2.84217E-14	7.457048E-07	1.846196E-06	15.7524	1.991109E-06	1.421085E-11	-2.421439E-05	-5.70435E-05	1.421085E-11	-2.41192E-05	-5.708382E-05	1.404678E-11	9.809963	0.01630664	50.00026	4.6	-1	0	8.71523E-14	-1	-1.192671	18.59592	-12.51595	0.5748826	-64.43509	2.555924	-8.71523E-14	-1	0.09573364
4.7	-0.002506602	125.121	11.32874	-7.275957E-09	-0.001768165	0.03572893	2.90188E-13	0.09890747	3.723101E-14	10.09834	0	5.770384E-12	0.0009046061	-4.447909E-13	-0.0009046061	-4.447909E-13	-5.770384E-12	-5.522641E-16	50.00027	-0.0001727045	-1.136868E-13	-5.066395E-07	-1.245644E-06	-1.136868E-13	-5.044883E-07	-1.246517E-06	15.75201	1.344735E-06	-5.684342E-11	1.67638E-05	4.447065E-05	-5.684342E-11	1.668701E-05	4.449952E-05	-5.68931E-11	9.810003	0.01697993	50.00027	4.7	-1	0	-4.628033E-13	-1	-1.196382	18.85447	-12.90509	0.5828964	-66.43608	2.521007	4.628033E-13	-1	0.09881592
4.8	-0.0008445809	125.1008	11.33237	0	0.00331016	0.03616468	-6.399221E-13	0.09988403	3.398944E-14	10.09963	0	-5.464065E-12	0.0004292762	-9.520243E-15	-0.0004292762	-9.520243E-15	5.464065E-12	-4.600741E-15	50.00027	-0.0001744777	-2.842171E-14	-2.421439E-07	-5.909242E-07	-2.842171E-14	-2.411134E-07	-5.913454E-07	15.75202	6.386118E-07	-1.421085E-11	0	-4.423782E-06	-1.421085E-11	7.711589E-09	-4.423775E-06	-1.410129E-11	9.809985	0.01709649	50.00027	4.8	-1	0	-8.191659E-13	-1	-1.19239	18.59835	-12.52124	0.5750928	-64.44717	2.555083	8.191659E-13	-1	0.099823
4.9	-0.002366269	125.1026	11.32789	7.275957E-09	-0.001682351	0.0357256	4.036327E-13	0.09887695	-2.363855E-14	10.09946	0	5.130111E-12	-0.000984134	8.86053E-15	0.000984134	8.86053E-15	-5.130111E-12	-2.676517E-15	50.00027	-0.0001727045	0	5.476177E-07	1.35554E-06	-3.282071E-21	5.452774E-07	1.356483E-06	15.7522	1.461976E-06	0	1.862645E-06	1.280568E-05	-7.682856E-21	1.840542E-06	1.280888E-05	-6.910861E-14	9.809988	0.01694298	50.00027	4.9	-1	0	-6.462712E-13	-1	-1.196021	18.85506	-12.90395	0.5829322	-66.42824	2.520738	6.462712E-13	-1	0.09899902
5	-0.0009966004	125.0669	11.3303	0	0.003216792	0.03618251	-1.444913E-13	0.09603882	2.426624E-14	10.09577	0	2.84598E-13	0.0004672454	-2.268958E-13	-0.0004672454	-2.268958E-13	-2.84598E-13	-3.251469E-15	50.00026	-0.0001676977	2.842171E-14	-2.607703E-07	-6.435439E-07	2.842171E-14	-2.596913E-07	-6.439801E-07	15.7522	6.943702E-07	2.842171E-11	-7.45058E-06	-2.561137E-05	2.842171E-11	-7.407643E-06	-2.562382E-05	2.844645E-11	9.809979	0.0164166	50.00026	5	-1	0	1.011639E-12	-1	-1.193183	18.59403	-12.51736	0.5748405	-64.4405	2.556329	-1.011639E-12	-1	0.09597778
5.1	-0.002214714	125.13	11.33046	0	-0.001569568	0.03571493	7.709227E-13	0.1017151	6.210418E-14	10.10105	0	9.634138E-12	0.001073427	4.718365E-13	-0.001073427	4.718365E-13	-9.634138E-12	-1.801984E-15	50.00027	-0.0001776963	0	-6.03497E-07	-1.478475E-06	9.687361E-21	-6.008714E-07	-1.479544E-06	15.75186	1.596902E-06	2.842171E-11	1.303852E-05	3.72529E-05	2.842171E-11	1.297236E-05	3.727599E-05	2.828971E-11	9.809999	0.01745233	50.00027	5.1	-1	0	-5.006005E-13	-1	-1.195324	18.85679	-12.90448	0.5830848	-66.4197	2.519951	5.006005E-13	-1	0.101593
5.2	-0.001152135	125.074	11.32956	1.869921E-06	0.003106492	0.03617554	-3.974813E-13	0.09732056	-1.219245E-14	10.09825	0	-9.783773E-12	-0.001516653	-2.440035E-13	0.001516653	-2.440035E-13	9.783773E-12	-4.954327E-15	50.00026	-0.0001700222	0	8.456409E-07	2.088957E-06	6.286415E-21	8.420913E-07	2.09039E-06	15.75233	2.25363E-06	0	-1.303852E-05	-2.956949E-05	-9.63966E-20	-1.298827E-05	-2.959159E-05	6.805528E-14	9.809973	0.01663394	50.00026	5.2	-1	0	9.438251E-13	-1	-1.19322	18.59631	-12.52311	0.574985	-64.46183	2.555781	-9.438251E-13	-1	0.09750366
5.3	-0.002063639	125.1006	11.32876	-7.275957E-09	-0.001443873	0.03574111	2.348655E-13	0.09796143	5.971267E-14	10.09745	0	-1.450282E-12	0.0008355994	4.522649E-13	-0.0008355994	4.522649E-13	1.450282E-12	-2.42207E-15	50.00026	-0.0001710951	0	-4.693866E-07	-1.150183E-06	3.114735E-21	-4.674193E-07	-1.150984E-06	15.75207	1.242274E-06	2.842171E-11	7.45058E-06	2.258457E-05	2.842171E-11	7.411955E-06	2.259728E-05	2.83815E-11	9.809994	0.01679548	50.00026	5.3	-1	0	4.311692E-13	-1	-1.195754	18.84862	-12.89068	0.5826485	-66.36953	2.521754	-4.311692E-13	-1	0.09786987
5.4	-0.001311622	125.0684	11.33133	-1.869921E-06	0.002967473	0.03615311	1.662164E-13	0.09838867	-3.892628E-14	10.09798	0	3.930076E-12	0.0007509227	-4.480009E-13	-0.0007509227	-4.480009E-13	-3.930076E-12	7.698488E-17	50.00027	-0.0001718104	0	-4.209578E-07	-1.033768E-06	5.137226E-22	-4.191818E-07	-1.03449E-06	15.75206	1.116191E-06	0	-1.67638E-05	-4.284083E-05	1.931296E-20	-1.669021E-05	-4.286956E-05	-2.845898E-14	9.809969	0.01680427	50.00027	5.4	-1	0	-5.456445E-13	-1	-1.192879	18.60281	-12.53414	0.5753493	-64.50027	2.554291	5.456445E-13	-1	0.09829712
5.5	-0.00190326	125.1379	11.32956	-7.275957E-09	-0.001290306	0.03574356	2.711069E-14	0.1010437	6.003894E-15	10.1017	0	5.83045E-13	-0.001164923	-2.263453E-13	0.001164923	-2.263453E-13	-5.83045E-13	-1.064411E-15	50.00027	-0.0001765043	0	6.556511E-07	1.605134E-06	-4.770936E-22	6.528195E-07	1.606288E-06	15.7521	1.733879E-06	2.842171E-11	2.607703E-05	5.145557E-05	2.842171E-11	2.598625E-05	5.150147E-05	2.841707E-11	9.810011	0.01735092	50.00027	5.5	-1	0	8.717918E-13	-1	-1.195323	18.8458	-12.88487	0.5825925	-66.33606	2.521867	-8.717918E-13	-1	0.1011658
5.6	-0.001473356	125.0431	11.32906	0	0.002812704	0.03616804	7.992307E-13	0.09487915	-3.913046E-14	10.09463	0	5.727343E-12	0.0004833752	-2.178963E-13	-0.0004833752	-2.178963E-13	-5.727343E-12	-5.307276E-16	50.00026	-0.0001657009	0	-2.682209E-07	-6.6543E-07	3.271634E-21	-2.671186E-07	-6.658732E-07	15.75226	7.174535E-07	0	-1.862645E-05	-5.448237E-05	2.213563E-19	-1.85362E-05	-5.451314E-05	-1.368413E-13	9.809968	0.0161908	50.00026	5.6	-1	0	-1.421526E-13	-1	-1.193873	18.60131	-12.53475	0.5751472	-64.5209	2.555293	1.421526E-13	-1	0.09481812
5.7	-0.001737112	125.1035	11.33044	-7.275957E-09	-0.001119294	0.03573628	9.159423E-13	0.1004028	-3.825594E-15	10.09997	0	1.045917E-11	0.0007062408	1.831621E-14	-0.0007062408	1.831621E-14	-1.045917E-11	-2.735883E-15	50.00027	-0.0001753867	5.684342E-14	-3.911555E-07	-9.727664E-07	5.684343E-14	-3.894503E-07	-9.734504E-07	15.75196	1.048464E-06	0	3.72529E-06	9.080394E-06	-5.869252E-20	3.709373E-06	9.086908E-06	-1.568245E-13	9.809989	0.01719902	50.00027	5.7	-1	0	-5.495419E-13	-1	-1.194488	18.84316	-12.87857	0.5826388	-66.28909	2.521603	5.495419E-13	-1	0.1003113
5.8	-0.001635119	125.106	11.33004	1.848093E-06	0.002642065	0.03615052	1.537194E-12	0.09933472	2.573173E-14	10.09991	0	1.976727E-11	-0.0009659526	3.429776E-14	0.0009659526	3.429776E-14	-1.976727E-11	-7.098934E-16	50.00027	-0.0001734793	0	5.401671E-07	1.329929E-06	-1.502758E-20	5.378605E-07	1.330863E-06	15.75217	1.435441E-06	0	1.862645E-06	2.561137E-06	-5.100409E-20	1.858202E-06	2.564362E-06	-2.631931E-13	9.809988	0.01701079	50.00027	5.8	-1	0	-1.041606E-13	-1	-1.193869	18.60775	-12.54641	0.575438	-64.57061	2.554101	1.041606E-13	-1	0.09945679
5.9	-0.00157776	125.0789	11.32877	0	-0.0009388929	0.03576876	-1.863885E-13	0.09713745	-7.37091E-15	10.09701	0	4.66231E-12	0.0001958586	-6.742182E-13	-0.0001958586	-6.742182E-13	-4.66231E-12	-2.854875E-15	50.00026	-0.0001696348	0	-1.15484E-07	-2.696179E-07	-4.088782E-22	-1.150268E-07	-2.698133E-07	15.75217	2.933093E-07	-2.842171E-11	-1.862645E-06	-4.190951E-06	-2.842171E-11	-1.855538E-06	-4.194103E-06	-2.83898E-11	9.809984	0.01662484	50.00026	5.9	-1	0	7.221473E-13	-1	-1.195025	18.8323	-12.86077	0.5820802	-66.22279	2.523915	-7.221473E-13	-1	0.09710693
6	-0.001796426	125.054	11.33006	7.275957E-09	0.002445362	0.03612696	4.421157E-13	0.09735107	1.557565E-14	10.09708	0	4.270356E-12	0.000535447	7.25185E-15	-0.000535447	7.25185E-15	-4.270356E-12	3.235158E-16	50.00026	-0.0001700521	0	-3.054738E-07	-7.376075E-07	2.547992E-21	-3.042201E-07	-7.381254E-07	15.75214	7.983602E-07	-2.842171E-11	-2.421439E-05	-5.634501E-05	-2.842171E-11	-2.411861E-05	-5.638607E-05	-2.849741E-11	9.809962	0.01661227	50.00026	6	-1	0	4.641817E-14	-1	-1.193565	18.61426	-12.55805	0.5758203	-64.61022	2.552591	-4.641817E-14	-1	0.09729004
6.1	-0.001413111	125.1598	11.33104	1.862645E-06	-0.000732949	0.03577435	-1.375537E-12	0.1025085	-2.91668E-14	10.10289	0	-9.265463E-12	-0.0007180246	-1.659472E-14	0.0007180246	-1.659472E-14	9.265463E-12	-4.515788E-15	50.00027	-0.0001790375	0	3.986061E-07	9.890646E-07	1.003059E-20	3.968358E-07	9.897761E-07	15.75198	1.066366E-06	-2.842171E-11	2.607703E-05	7.497146E-05	-2.842171E-11	2.594285E-05	7.5018E-05	-2.818619E-11	9.81001	0.01762675	50.00027	6.1	-1	0	3.121619E-13	-1	-1.194466	18.82689	-12.85103	0.5819738	-66.16575	2.52428	-3.121619E-13	-1	0.1026001
6.2	-0.001956421	125.0312	11.32782	-7.275957E-09	0.002237688	0.03613285	1.071409E-12	0.09451294	-2.006754E-14	10.09455	0	6.587472E-12	2.417932E-05	-4.43882E-13	-2.417932E-05	-4.43882E-13	-6.587472E-12	1.61206E-15	50.00026	-0.0001650751	1.136868E-13	-1.862645E-08	-3.352761E-08	1.136868E-13	-1.857112E-08	-3.355829E-08	15.75233	3.835421E-08	5.684342E-11	-2.980232E-05	-7.217749E-05	5.684342E-11	-2.968322E-05	-7.222655E-05	5.665997E-11	9.809958	0.01610994	50.00026	6.2	-1	0	5.19176E-13	-1	-1.194631	18.61915	-12.5672	0.575779	-64.67894	2.552801	-5.19176E-13	-1	0.09451294
6.3	-0.001248943	125.1034	11.33079	-7.275957E-09	-0.0005174493	0.03578464	-2.587292E-13	0.09954834	-6.259203E-14	10.09951	0	5.471171E-12	2.945663E-05	9.504702E-15	-2.945663E-05	9.504702E-15	-5.471171E-12	-4.428906E-15	50.00027	-0.0001738071	0	-1.490116E-08	-4.051253E-08	-1.112283E-22	-1.483076E-08	-4.053836E-08	15.75207	4.316607E-08	0	9.313225E-06	1.699664E-05	6.048987E-20	9.283684E-06	1.701279E-05	4.429878E-14	9.809995	0.01705901	50.00027	6.3	-1	0	8.824241E-13	-1	-1.193837	18.81447	-12.83117	0.5816953	-66.05149	2.525568	-8.824241E-13	-1	0.09951782
6.4	-0.002113601	125.1199	11.33045	-7.275957E-09	0.002020424	0.0361076	6.603475E-13	0.1004333	3.32083E-14	10.10034	0	4.257721E-12	0.0001192737	1.211482E-13	-0.0001192737	1.211482E-13	-4.257721E-12	-2.225359E-15	50.00027	-0.0001753867	0	-7.078052E-08	-1.643784E-07	9.077135E-22	-7.04923E-08	-1.645022E-07	15.75202	1.789697E-07	-5.684342E-11	5.587935E-06	1.629814E-05	-5.684342E-11	5.55936E-06	1.630791E-05	-5.695648E-11	9.809991	0.01721048	50.00027	6.4	-1	0	-1.732384E-13	-1	-1.194545	18.62961	-12.58446	0.5762126	-64.75534	2.550959	1.732384E-13	-1	0.1004028
6.5	-0.001090935	125.0764	11.32905	-7.275957E-09	-0.0002955835	0.035813	5.380334E-14	0.097229	-7.290236E-14	10.09774	0	-1.206762E-12	-0.0008355164	-6.841692E-13	0.0008355164	-6.841692E-13	1.206762E-12	-1.565346E-15	50.00026	-0.0001698285	0	4.582107E-07	1.150649E-06	1.035624E-21	4.562573E-07	1.151425E-06	15.75227	1.238527E-06	2.842171E-11	-9.313225E-06	-1.047738E-05	2.842171E-11	-9.29543E-06	-1.049317E-05	2.84125E-11	9.809977	0.01663828	50.00026	6.5	-1	0	6.407292E-13	-1	-1.194213	18.80715	-12.81825	0.5812618	-66.00854	2.527237	-6.407292E-13	-1	0.09732056
6.6	-0.002260158	125.1155	11.32899	0	0.00178441	0.03610267	-8.536994E-13	0.0970459	2.913372E-15	10.09669	0	-4.253143E-12	0.0005714074	-2.061476E-13	-0.0005714074	-2.061476E-13	4.253143E-12	-2.220601E-15	50.00026	-0.0001694858	5.684342E-14	-3.241003E-07	-7.869676E-07	5.684342E-14	-3.227669E-07	-7.875154E-07	15.75214	8.510928E-07	5.684342E-11	9.313225E-06	3.003515E-05	5.684342E-11	9.262339E-06	3.005088E-05	5.698958E-11	9.809996	0.01664593	50.00026	6.6	-1	0	3.687276E-13	-1	-1.195235	18.63461	-12.59443	0.5762971	-64.81455	2.550685	-3.687276E-13	-1	0.09698486
6.7	-0.0009345484	125.1548	11.33225	-1.455191E-08	-5.457267E-05	0.03581803	2.647107E-13	0.1026611	-5.664449E-14	10.10262	0	4.369831E-12	-2.436878E-05	7.829031E-15	2.436878E-05	7.829031E-15	-4.369831E-12	5.661733E-16	50.00028	-0.0001793206	0	7.450581E-09	3.352761E-08	-9.98152E-25	7.390501E-09	3.354091E-08	15.75191	3.434548E-08	1.421085E-11	2.607703E-05	6.798654E-05	1.421085E-11	2.595519E-05	6.803315E-05	1.416553E-11	9.81001	0.01764344	50.00028	6.7	-1	0	-5.969138E-13	-1	-1.193563	18.80018	-12.80634	0.5811317	-65.93751	2.527724	5.969138E-13	-1	0.1026611
6.8	-0.002408636	125.0449	11.32722	-7.275957E-09	0.001537888	0.03608127	1.416743E-12	0.0954895	-1.176871E-14	10.09586	0	1.345585E-11	-0.0005722523	4.375387E-14	0.0005722523	4.375387E-14	-1.345585E-11	3.038785E-15	50.00026	-0.0001667142	1.136868E-13	3.20375E-07	7.874332E-07	1.136868E-13	3.190623E-07	7.87966E-07	15.75233	8.501125E-07	2.842171E-11	-2.235174E-05	-6.123445E-05	2.842171E-11	-2.224967E-05	-6.127162E-05	2.817914E-11	9.809965	0.01628652	50.00026	6.8	-1	0	1.262101E-13	-1	-1.195353	18.64649	-12.61238	0.5766979	-64.90316	2.548995	-1.262101E-13	-1	0.09555054
6.9	-0.0007857993	125.1199	11.33091	-1.455191E-08	0.0001856769	0.03585203	-2.489559E-13	0.09887695	2.777816E-14	10.09875	0	-1.068062E-11	0.0001547599	6.636909E-13	-0.0001547599	6.636909E-13	1.068062E-11	-4.32461E-15	50.00027	-0.0001726747	-2.842171E-14	-8.940697E-08	-2.132729E-07	-2.842171E-14	-8.903879E-08	-2.134268E-07	15.75208	2.312551E-07	-2.842171E-11	1.862645E-05	4.586763E-05	-2.842171E-11	1.854727E-05	4.589971E-05	-2.837908E-11	9.810005	0.01697519	50.00027	6.9	-1	0	-1.483851E-13	-1	-1.193823	18.78576	-12.78367	0.5805448	-65.83683	2.53024	1.483851E-13	-1	0.09884644
7	-0.002545912	125.1064	11.33007	-7.275957E-09	0.001288723	0.03604791	2.186624E-13	0.1000977	-6.014372E-15	10.09945	0	4.45722E-12	0.001109407	-1.911689E-13	-0.001109407	-1.911689E-13	-4.45722E-12	-8.214316E-16	50.00027	-0.0001748353	-1.136868E-13	-6.258488E-07	-1.527835E-06	-1.136868E-13	-6.231784E-07	-1.528926E-06	15.75194	1.65105E-06	-5.684342E-11	-3.72529E-06	-2.328306E-07	-5.684342E-11	-3.724878E-06	-2.39339E-07	-5.688085E-11	9.809981	0.01713955	50.00027	7	-1	0	2.95316E-13	-1	-1.195153	18.6607	-12.63449	0.577263	-65.00277	2.546551	-2.95316E-13	-1	0.09997559
7.1	-0.0006438392	125.0953	11.33007	-7.275957E-09	0.0004341171	0.03586542	-9.29799E-13	0.09851074	-3.407091E-14	10.09949	0	9.928138E-14	-0.001673035	1.138305E-13	0.001673035	1.138305E-13	-9.928138E-14	-5.771884E-15	50.00027	-0.000172019	0	9.387732E-07	2.304092E-06	1.654029E-20	9.348105E-07	2.305703E-06	15.75228	2.487998E-06	1.421085E-11	1.862645E-06	6.984919E-06	1.421085E-11	1.850634E-06	6.988111E-06	1.437005E-11	9.809988	0.0168724	50.00027	7.1	-1	0	-7.222598E-13	-1	-1.193416	18.77586	-12.76779	0.5802698	-65.7515	2.531382	7.222598E-13	-1	0.09869385
7.2	-0.002676741	125.0746	11.32807	0	0.001028143	0.0360432	1.190837E-13	0.09637451	-2.485312E-14	10.0957	0	-1.243162E-12	0.00116897	-1.726241E-13	-0.00116897	-1.726241E-13	1.243162E-12	-6.691594E-16	50.00026	-0.0001683235	-2.273737E-13	-6.519258E-07	-1.609325E-06	-2.273737E-13	-6.492177E-07	-1.61042E-06	15.75212	1.736357E-06	-1.136868E-10	-3.72529E-06	-1.792796E-05	-1.136868E-10	-3.695127E-06	-1.79342E-05	-1.137072E-10	9.809982	0.01648422	50.00026	7.2	-1	0	-2.607586E-13	-1	-1.195953	18.6679	-12.64634	0.577359	-65.07803	2.54621	2.607586E-13	-1	0.09625244
7.3	-0.000511293	125.1251	11.33287	-1.862645E-06	0.0006878527	0.03587054	2.381802E-14	0.1014709	-9.015172E-14	10.10123	0	1.201419E-12	0.0003696083	-3.389335E-13	-0.0003696083	-3.389335E-13	-1.201419E-12	-2.430134E-15	50.00027	-0.0001772195	0	-2.123415E-07	-5.094334E-07	-7.136694E-22	-2.11439E-07	-5.098087E-07	15.75194	5.519161E-07	0	1.303852E-05	3.236346E-05	4.552579E-20	1.298118E-05	3.23865E-05	-4.077994E-15	9.809999	0.01740607	50.00027	7.3	-1	0	1.121573E-13	-1	-1.19266	18.76818	-12.75479	0.5801502	-65.67123	2.531869	-1.121573E-13	-1	0.1014404
7.4	-0.002794587	125.0799	11.32742	0	0.0007710448	0.0360178	8.813481E-13	0.09762573	5.624962E-14	10.09812	0	-1.875831E-12	-0.0008210001	-3.183245E-15	0.0008210001	-3.183245E-15	1.875831E-12	1.791656E-15	50.00026	-0.0001704842	-1.136868E-13	4.582107E-07	1.130626E-06	-1.136869E-13	4.562838E-07	1.131405E-06	15.75225	1.219947E-06	-5.684342E-11	-1.117587E-05	-2.444722E-05	-5.684342E-11	-1.11342E-05	-2.446622E-05	-5.699432E-11	9.809975	0.01668892	50.00026	7.4	-1	0	5.708191E-13	-1	-1.195955	18.68123	-12.66669	0.5778345	-65.17567	2.544165	-5.708191E-13	-1	0.09771729
7.5	-0.0003905932	125.0931	11.33102	7.275957E-09	0.0009353271	0.03590874	9.155223E-14	0.09759521	-2.325813E-14	10.09749	0	-1.242964E-12	0.0001625947	-2.863349E-13	-0.0001625947	-2.863349E-13	1.242964E-12	-9.182826E-16	50.00026	-0.0001704544	0	-9.313226E-08	-2.244487E-07	5.709313E-23	-9.274981E-08	-2.24607E-07	15.75215	2.430038E-07	0	3.72529E-06	1.44355E-05	-5.34828E-23	3.700697E-06	1.444182E-05	-1.567526E-14	9.80999	0.01672388	50.00026	7.5	-1	0	6.013517E-13	-1	-1.193073	18.75166	-12.72962	0.5794761	-65.56013	2.534809	-6.013517E-13	-1	0.0975647
7.6	-0.002903219	125.0809	11.32919	0	0.0005099408	0.03597863	5.858512E-13	0.09906006	-1.007266E-14	10.09822	0	5.578145E-12	0.001431444	-2.177459E-13	-0.001431444	-2.177459E-13	-5.578145E-12	-1.349331E-16	50.00027	-0.0001729876	-1.136868E-13	-7.972121E-07	-1.971144E-06	-1.136868E-13	-7.938035E-07	-1.972519E-06	15.75197	2.126254E-06	-5.684342E-11	-1.117587E-05	-2.910383E-05	-5.684342E-11	-1.112554E-05	-2.91231E-05	-5.694372E-11	9.809975	0.01692911	50.00027	7.6	-1	0	8.903354E-13	-1	-1.195589	18.69786	-12.6913	0.5784944	-65.28583	2.541309	-8.903354E-13	-1	0.09887695
